,date,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,street,statezip,county,country,view_Bay/Lake,view_Mountain/Forest,view_Street,waterfront_No,waterfront_Yes,city_Bellevue,city_Mercer Island,city_others
2169,6/9/2014,625000,3,1.75,2210,1.0,1390,820,2022 123rd Ave SE,WA 98005,King County,USA,0,0,1,1,0,1,0,0
2170,6/9/2014,649950,4,2.5,2350,2.0,2350,0,21601-21799 NE 175th St,WA 98077,King County,USA,0,0,1,1,0,0,0,1
2171,6/9/2014,235000,3,1.0,1590,1.5,1590,0,13726-13736 8th Ave SW,WA 98166,King County,USA,0,0,1,1,0,0,0,1
2172,6/9/2014,489000,3,3.5,1500,2.0,1240,260,6008 14th Ave NW,WA 98107,King County,USA,0,0,1,1,0,0,0,1
2173,6/9/2014,536000,3,2.5,1900,2.0,1900,0,1706 251st Pl SE,WA 98075,King County,USA,0,0,1,1,0,0,0,1
2174,6/9/2014,400000,4,3.5,2370,2.5,2370,0,3704 NE 14th St,WA 98056,King County,USA,0,0,1,1,0,0,0,1
2175,6/9/2014,398000,3,2.5,1720,2.0,1240,480,6006 41st Ave SW,WA 98136,King County,USA,0,0,1,1,0,0,0,1
2176,6/9/2014,379000,4,1.5,2020,1.0,2020,0,11303 146th Ave SE,WA 98059,King County,USA,0,0,1,1,0,0,0,1
2177,6/9/2014,345000,2,1.5,1340,2.0,1120,220,1718-1748 21st Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
2178,6/9/2014,365000,3,2.5,1800,2.0,1800,0,2803 SW Bataan St,WA 98126,King County,USA,0,0,1,1,0,0,0,1
2179,6/9/2014,315000,3,2.5,1480,2.0,1150,330,2202 SW Elmgrove St,WA 98106,King County,USA,0,0,1,1,0,0,0,1
2180,6/10/2014,571000,4,2.0,2750,1.5,2250,500,12042 38th Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
2181,6/10/2014,1025000,5,4.0,3760,2.0,3760,0,4143 118th Ave NE,WA 98033,King County,USA,0,0,1,1,0,0,0,1
2182,6/10/2014,695000,3,2.75,2540,2.0,2540,0,1306 236th Pl NE,WA 98074,King County,USA,0,0,1,1,0,0,0,1
2183,6/10/2014,225000,3,1.75,1760,1.0,920,840,18035 SE 262nd Pl,WA 98042,King County,USA,0,0,1,1,0,0,0,1
2184,6/10/2014,740000,3,2.5,3000,2.0,3000,0,7617 245th Way NE,WA 98053,King County,USA,0,0,1,1,0,0,0,1
2185,6/10/2014,315000,4,2.5,1930,2.0,1930,0,12108 SE 218th Pl,WA 98031,King County,USA,0,0,1,1,0,0,0,1
2186,6/10/2014,1230000,4,2.5,3040,2.0,3040,0,7024 SE 20th St,WA 98040,King County,USA,0,0,1,1,0,0,1,0
2187,6/10/2014,420000,2,1.0,860,1.0,860,0,7743 27th Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2188,6/10/2014,310000,3,1.75,1420,1.0,1100,320,2714 NE 4th Ct,WA 98056,King County,USA,0,0,1,1,0,0,0,1
2189,6/10/2014,700000,3,2.0,2080,1.0,1160,920,7735 27th Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2190,6/10/2014,269000,3,2.5,1560,2.0,1560,0,23620 SE 243rd Pl,WA 98038,King County,USA,0,0,1,1,0,0,0,1
2191,6/10/2014,369990,4,2.5,1960,2.0,1960,0,2125 NE 6th Cir,WA 98056,King County,USA,0,0,1,1,0,0,0,1
2192,6/10/2014,800000,3,2.25,1620,2.0,1620,0,2565-2599 3rd Ave W,WA 98119,King County,USA,0,0,1,1,0,0,0,1
2193,6/10/2014,569000,5,3.0,3670,1.0,2060,1610,5011 NE 180th St,WA 98155,King County,USA,0,0,1,1,0,0,0,1
2194,6/10/2014,175000,6,1.5,1930,1.0,1030,900,416 SW 130th St,WA 98146,King County,USA,0,0,1,1,0,0,0,1
2195,6/10/2014,440000,3,1.5,1290,3.0,1290,0,4507 Linden Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
2196,6/10/2014,435000,5,2.25,1970,1.0,1450,520,4309 327th Pl SE,WA 98024,King County,USA,0,0,1,1,0,0,0,1
2197,6/10/2014,345000,3,1.75,1540,1.0,920,620,16000-16098 15th Ave NE,WA 98155,King County,USA,0,0,1,1,0,0,0,1
2198,6/10/2014,558000,4,2.0,2180,1.0,1020,1160,729 23rd Ave,WA 98122,King County,USA,0,0,1,1,0,0,0,1
2199,6/10/2014,475000,2,1.75,1490,1.0,1490,0,5050-5132 Foster Ave SE,WA 98092,King County,USA,0,1,0,1,0,0,0,1
2200,6/10/2014,490000,3,2.0,2220,2.0,1640,580,15 Mt Pilchuck Ave NW,WA 98027,King County,USA,0,0,1,1,0,0,0,1
2201,6/10/2014,335000,3,1.75,2430,1.0,1410,1020,4618 NE 22nd Pl,WA 98059,King County,USA,0,0,1,1,0,0,0,1
2202,6/10/2014,350000,2,0.75,1392,1.5,1392,0,17404 94th Ave SW,WA 98070,King County,USA,0,0,1,1,0,0,0,1
2203,6/10/2014,100000,4,1.0,1120,1.0,860,260,1006 N 5th St,WA 98057,King County,USA,0,0,1,1,0,0,0,1
2204,6/10/2014,417500,4,1.0,1390,1.5,1390,0,115 NW 132nd St,WA 98177,King County,USA,0,0,1,1,0,0,0,1
2205,6/10/2014,253000,3,1.75,2040,1.0,1020,1020,4056 S 151st St,WA 98188,King County,USA,0,0,1,1,0,0,0,1
2206,6/10/2014,1240000,5,3.0,2830,2.0,2460,370,4007 48th Ave NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
2207,6/10/2014,490000,4,2.5,3020,2.0,3020,0,26529 161st Ave SE,WA 98042,King County,USA,0,0,1,1,0,0,0,1
2208,6/10/2014,470000,3,1.75,2290,1.0,1620,670,5319 NE 201st Pl,WA 98155,King County,USA,0,0,1,1,0,0,0,1
2209,6/10/2014,483300,4,2.0,1210,1.0,1210,0,3911 147th Ave SE,WA 98006,King County,USA,0,0,1,1,0,1,0,0
2210,6/10/2014,659000,3,2.5,2510,2.0,2510,0,2651 230th Ave SE,WA 98075,King County,USA,0,0,1,1,0,0,0,1
2211,6/10/2014,480000,4,1.75,2320,1.0,1140,1180,3149 35th Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
2212,6/10/2014,165000,3,1.0,970,1.0,970,0,13240 Occidental Ave S,WA 98168,King County,USA,0,0,1,1,0,0,0,1
2213,6/10/2014,659500,3,1.75,1820,1.0,1620,200,4115 NE 62nd St,WA 98115,King County,USA,0,0,1,1,0,0,0,1
2214,6/10/2014,219900,3,1.0,970,1.0,970,0,31716 6th Ave S,WA 98003,King County,USA,0,0,1,1,0,0,0,1
2215,6/10/2014,315000,2,1.0,1740,1.0,950,790,5237 Martin Luther King Jr Way S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
2216,6/10/2014,250000,3,1.75,1590,1.0,1130,460,12033 SE 223rd Dr,WA 98031,King County,USA,0,0,1,1,0,0,0,1
2217,6/10/2014,268000,2,1.0,1380,1.0,870,510,3010 S Holden St,WA 98108,King County,USA,0,0,1,1,0,0,0,1
2218,6/10/2014,380000,4,1.5,1680,1.0,1130,550,236 NW 176th Pl,WA 98177,King County,USA,0,0,1,1,0,0,0,1
2219,6/10/2014,499000,2,1.0,1220,1.0,920,300,637 NW 74th St,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2220,6/10/2014,285000,2,2.0,1651,1.0,1651,0,15923 Vashon Hwy SW,WA 98070,King County,USA,0,0,1,1,0,0,0,1
2221,6/10/2014,183000,3,1.75,1330,1.0,1330,0,3301 20th St SE,WA 98092,King County,USA,0,0,1,1,0,0,0,1
2222,6/10/2014,1070000,3,3.0,2940,2.0,2230,710,4814 University View Pl NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
2223,6/10/2014,429000,3,3.25,1410,3.0,1410,0,9507 Ashworth Ave N,WA 98103,King County,USA,0,0,1,1,0,0,0,1
2224,6/10/2014,403000,2,1.0,1100,1.0,1100,0,3242 15th Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
2225,6/10/2014,375500,3,1.5,1530,1.0,1530,0,3005 NE 194th St,WA 98155,King County,USA,0,0,1,1,0,0,0,1
2226,6/10/2014,1795000,5,3.25,5270,2.0,4010,1260,5355 84th Pl SE,WA 98040,King County,USA,0,0,1,1,0,0,1,0
2227,6/10/2014,516200,3,2.0,2110,1.0,1080,1030,4836 S Findlay St,WA 98118,King County,USA,0,0,1,1,0,0,0,1
2228,6/10/2014,385000,4,1.75,1720,1.0,860,860,9813 NE 140th St,WA 98034,King County,USA,0,0,1,1,0,0,0,1
2229,6/10/2014,515000,3,2.5,1800,2.0,1800,0,8230 NE 125th Ct,WA 98034,King County,USA,0,0,1,1,0,0,0,1
2230,6/10/2014,375000,4,2.5,2210,2.0,2210,0,475 S 190th St,WA 98148,King County,USA,0,0,1,1,0,0,0,1
2231,6/10/2014,650000,4,2.25,2560,2.0,2560,0,7014 NE 139th St,WA 98034,King County,USA,0,0,1,1,0,0,0,1
2232,6/10/2014,306888,2,1.5,1010,2.0,1010,0,2314 Blaine Ave NE,WA 98056,King County,USA,0,0,1,1,0,0,0,1
2233,6/10/2014,870000,4,2.5,3340,2.0,2470,870,1919 Fairmount Ave SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
2234,6/10/2014,310000,4,1.0,1740,1.5,1740,0,2109 N 161st Pl,WA 98133,King County,USA,0,0,1,1,0,0,0,1
2235,6/10/2014,251750,3,2.0,1320,1.0,1320,0,12526 SE 232nd St,WA 98031,King County,USA,0,0,1,1,0,0,0,1
2236,6/10/2014,366000,3,1.75,1520,1.0,1520,0,19223 89th Ave NE,WA 98011,King County,USA,0,0,1,1,0,0,0,1
2237,6/10/2014,429950,3,1.5,2010,1.0,1570,440,11049 Sand Point Way NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
2238,6/10/2014,710000,3,3.5,2440,2.0,1990,450,2469 132nd Ave SE,WA 98005,King County,USA,0,0,1,1,0,1,0,0
2239,6/10/2014,895000,5,2.5,2550,1.0,1610,940,11034 NE 26th Pl,WA 98004,King County,USA,0,0,1,1,0,1,0,0
2240,6/10/2014,149500,3,1.0,1010,1.0,1010,0,27019 15th Ave S,WA 98198,King County,USA,0,0,1,1,0,0,0,1
2241,6/10/2014,310000,3,2.5,1780,1.0,1230,550,8833 14th Ave SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
2242,6/10/2014,555000,3,2.0,2180,1.5,1680,500,3763 SW Hinds St,WA 98126,King County,USA,0,1,0,1,0,0,0,1
2243,6/10/2014,750000,5,3.25,2750,2.0,2150,600,10237 NE 64th St,WA 98033,King County,USA,0,0,1,1,0,0,0,1
2244,6/10/2014,745000,4,3.25,3490,2.0,3490,0,27520 SE 28th Ct,WA 98075,King County,USA,0,0,1,1,0,0,0,1
2245,6/10/2014,695000,3,2.5,2550,2.0,2550,0,4792-4798 281st Ave NE,WA 98053,King County,USA,0,0,1,1,0,0,0,1
2246,6/10/2014,433000,3,1.75,1870,1.0,1270,600,6811 51st Ave S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
2247,6/10/2014,307000,4,1.0,1150,1.5,1150,0,15562 9th Ave NE,WA 98155,King County,USA,0,0,1,1,0,0,0,1
2248,6/10/2014,655275,3,1.75,2050,1.0,1460,590,4040 134th Ave SE,WA 98006,King County,USA,0,0,1,1,0,1,0,0
2249,6/10/2014,392000,4,2.75,1940,2.0,1940,0,25804-25810 Lake Wilderness Country Club Dr SE,WA 98038,King County,USA,0,0,1,1,0,0,0,1
2250,6/10/2014,1180000,5,3.75,3630,1.5,2470,1160,810 5th St,WA 98033,King County,USA,0,0,1,1,0,0,0,1
2251,6/10/2014,359950,3,1.75,1890,2.0,1890,0,1633 N 192nd St,WA 98133,King County,USA,0,0,1,1,0,0,0,1
2252,6/10/2014,360000,4,2.0,1630,1.0,1630,0,17602 197th Pl NE,WA 98077,King County,USA,0,0,1,1,0,0,0,1
2253,6/10/2014,566000,4,1.75,2440,1.0,1340,1100,7328 12th Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2254,6/10/2014,700000,5,2.75,3100,2.0,3100,0,4251 NE 125th St,WA 98125,King County,USA,0,1,0,1,0,0,0,1
2255,6/10/2014,415000,3,2.5,2090,2.0,2090,0,3307 NE 7th St,WA 98056,King County,USA,0,0,1,1,0,0,0,1
2256,6/10/2014,199500,3,1.0,920,1.0,920,0,34021 40th Ave S,WA 98001,King County,USA,0,0,1,1,0,0,0,1
2257,6/10/2014,749000,3,1.0,1580,1.5,1580,0,7526 Jones Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2258,6/10/2014,680000,3,1.75,1760,1.0,1460,300,7510 45th Ave SW,WA 98136,King County,USA,0,0,1,1,0,0,0,1
2259,6/10/2014,400000,4,2.5,2530,1.0,1440,1090,9808 NE 204th Pl,WA 98011,King County,USA,0,0,1,1,0,0,0,1
2260,6/10/2014,608000,4,2.75,2490,1.0,1400,1090,10500-10598 NE 168th St,WA 98011,King County,USA,0,0,1,1,0,0,0,1
2261,6/10/2014,589900,4,4.5,3870,2.0,2530,1340,24718 SE Mirrormont Dr,WA 98027,King County,USA,0,0,1,1,0,0,0,1
2262,6/10/2014,480000,5,2.5,2732,1.0,1870,862,1006 S 286th Pl,WA 98003,King County,USA,0,1,0,1,0,0,0,1
2263,6/10/2014,1059500,5,3.25,3230,2.0,2480,750,6729 Earl Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2264,6/10/2014,915000,6,3.75,2930,2.0,2930,0,6478 167th Ln SE,WA 98006,King County,USA,0,1,0,1,0,1,0,0
2265,6/10/2014,695000,4,3.5,3510,2.0,3510,0,34809 SE Garden Ct,WA 98065,King County,USA,0,0,1,1,0,0,0,1
2266,6/10/2014,899900,4,2.5,2580,2.0,2580,0,1235 Market St,WA 98033,King County,USA,0,0,1,1,0,0,0,1
2267,6/10/2014,499950,2,2.25,1060,2.0,940,120,2008 Yale Ave E,WA 98102,King County,USA,0,0,1,1,0,0,0,1
2268,6/10/2014,533112,4,2.75,2790,2.0,2790,0,1030 SE 10th St,WA 98045,King County,USA,0,0,1,1,0,0,0,1
2269,6/10/2014,303210,4,2.5,2009,2.0,2009,0,2411 57th St SE,WA 98092,King County,USA,0,0,1,1,0,0,0,1
2270,6/10/2014,525000,5,2.75,2880,2.0,2880,0,407 Kitsap Ave NE,WA 98059,King County,USA,0,0,1,1,0,0,0,1
2271,6/10/2014,399950,2,1.0,710,2.0,710,0,2358 Fairview Ave E,WA 98102,King County,USA,0,0,1,1,0,0,0,1
2272,6/11/2014,850830,3,2.5,2070,1.5,1270,800,2505 Boyer Ave E,WA 98102,King County,USA,0,0,1,1,0,0,0,1
2273,6/11/2014,371500,3,2.0,1370,1.0,1370,0,2320 N 161st St,WA 98133,King County,USA,0,0,1,1,0,0,0,1
2274,6/11/2014,522000,3,1.75,1730,1.0,1400,330,8605 169th Ct NE,WA 98052,King County,USA,0,0,1,1,0,0,0,1
2275,6/11/2014,588000,4,2.0,1680,1.0,980,700,7734 39th Ave NE,WA 98115,King County,USA,0,0,1,1,0,0,0,1
2276,6/11/2014,276900,2,1.0,1350,1.0,1350,0,428 Orchard Ave NE,WA 98045,King County,USA,0,1,0,1,0,0,0,1
2277,6/11/2014,248000,5,1.5,1510,1.0,1510,0,2052 S 132nd St,WA 98168,King County,USA,0,0,1,1,0,0,0,1
2278,6/11/2014,280000,3,2.5,1860,2.0,1860,0,1206 SW 349th St,WA 98023,King County,USA,0,0,1,1,0,0,0,1
2279,6/11/2014,495000,6,5.0,3440,2.0,3280,160,321 Hardie Ave NW,WA 98057,King County,USA,0,0,1,1,0,0,0,1
2280,6/11/2014,665000,6,3.0,4250,2.5,3020,1230,3907 S Edmunds St,WA 98118,King County,USA,0,0,1,1,0,0,0,1
2281,6/11/2014,290300,2,1.0,860,1.0,860,0,915 N 1st St,WA 98057,King County,USA,0,0,1,1,0,0,0,1
2282,6/11/2014,527000,2,1.75,1640,1.0,840,800,4746 Thackeray Pl NE,WA 98105,King County,USA,0,0,1,1,0,0,0,1
2283,6/11/2014,487028,2,1.5,1295,2.0,1105,190,2514 E Denny Way,WA 98122,King County,USA,0,0,1,1,0,0,0,1
2284,6/11/2014,325000,3,1.75,1790,1.0,1130,660,43404 SE 76th St,WA 98065,King County,USA,0,0,1,1,0,0,0,1
2285,6/11/2014,799000,3,1.5,2210,1.5,2210,0,1422 33rd Ave S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
2286,6/11/2014,1115000,3,1.5,1880,2.0,1880,0,4442 95th Ave NE,WA 98004,King County,USA,1,0,0,0,1,1,0,0
2287,6/11/2014,354000,3,1.0,940,1.0,940,0,15550 NE 60th St,WA 98052,King County,USA,0,0,1,1,0,0,0,1
2288,6/11/2014,262500,3,1.5,1160,1.0,1160,0,7327 33rd Ave S,WA 98118,King County,USA,0,0,1,1,0,0,0,1
2289,6/11/2014,560200,3,2.5,1990,2.0,1990,0,24134 SE 20th St,WA 98075,King County,USA,0,0,1,1,0,0,0,1
2290,6/11/2014,220000,3,1.0,1050,1.0,1050,0,10102 33rd Ave SW,WA 98146,King County,USA,0,0,1,1,0,0,0,1
2291,6/11/2014,650000,2,1.0,1030,1.0,1030,0,1923 46th Ave SW,WA 98116,King County,USA,0,0,1,1,0,0,0,1
2292,6/11/2014,435000,3,2.5,1420,3.0,1420,0,136 N 101st St,WA 98133,King County,USA,0,0,1,1,0,0,0,1
2293,6/11/2014,800000,4,3.75,2690,2.0,2120,570,2537 11th Ave W,WA 98119,King County,USA,0,1,0,1,0,0,0,1
2294,6/11/2014,1010000,4,2.5,3760,2.0,3760,0,15736 NE 134th St,WA 98052,King County,USA,0,0,1,1,0,0,0,1
2295,6/11/2014,200000,2,1.0,700,1.0,700,0,751 Redmond Ave NE,WA 98056,King County,USA,0,0,1,1,0,0,0,1
2296,6/11/2014,295000,5,3.5,2100,2.0,1410,690,10026 61st Ave S,WA 98178,King County,USA,0,0,1,1,0,0,0,1
2297,6/11/2014,580379,4,2.75,2240,1.5,2240,0,21404 SE 19th St,WA 98075,King County,USA,0,0,1,1,0,0,0,1
2298,6/11/2014,875000,4,2.5,3470,2.0,3470,0,22618 NE 143rd Ct,WA 98077,King County,USA,0,0,1,1,0,0,0,1
2299,6/11/2014,515000,3,2.5,3370,2.0,3200,170,15043 Densmore Ave N,WA 98133,King County,USA,0,0,1,1,0,0,0,1
2300,6/11/2014,599000,4,2.5,2790,2.0,2790,0,18905 240th Ave NE,WA 98077,King County,USA,0,0,1,1,0,0,0,1
2301,6/11/2014,285000,3,2.5,1870,2.0,1870,0,13303 SE 227th St,WA 98042,King County,USA,0,0,1,1,0,0,0,1
2302,6/11/2014,290000,3,1.75,1520,1.0,1520,0,28515 SE 228th St,WA 98038,King County,USA,0,0,1,1,0,0,0,1
2303,6/11/2014,355000,1,1.75,750,1.0,550,200,14128 W Lake Kathleen Dr SE,WA 98059,King County,USA,0,0,1,1,0,0,0,1
2304,6/11/2014,381000,3,1.5,1460,1.0,1460,0,16044 33rd Ave NE,WA 98155,King County,USA,0,0,1,1,0,0,0,1
2305,6/11/2014,571000,3,2.5,2600,2.0,2600,0,15201 93rd Pl NE,WA 98011,King County,USA,0,0,1,1,0,0,0,1
2306,6/11/2014,852600,4,2.5,3320,2.0,2650,670,5334-5394 134th Ave SE,WA 98006,King County,USA,0,0,1,1,0,1,0,0
2307,6/11/2014,1085000,5,2.5,2340,2.0,2340,0,3107 37th Pl S,WA 98144,King County,USA,0,0,1,1,0,0,0,1
2308,6/11/2014,371000,3,1.0,890,1.0,890,0,3843 NE 113th St,WA 98125,King County,USA,0,0,1,1,0,0,0,1
2309,6/11/2014,514000,3,1.75,1720,1.0,1220,500,4052 SW Myrtle St,WA 98136,King County,USA,0,0,1,1,0,0,0,1
2310,6/11/2014,386000,3,1.5,1270,2.0,1080,190,3613 Gilman Ave W,WA 98199,King County,USA,0,0,1,1,0,0,0,1
2311,6/11/2014,464000,4,2.5,2180,2.0,2180,0,5055 NE 23rd St,WA 98059,King County,USA,0,0,1,1,0,0,0,1
2312,6/11/2014,335000,4,2.25,2030,1.0,1230,800,20532 SE 159th St,WA 98059,King County,USA,0,0,1,1,0,0,0,1
2313,6/11/2014,740000,4,2.75,2490,2.0,1490,1000,12537 41st Ave NE,WA 98125,King County,USA,0,1,0,1,0,0,0,1
2314,6/11/2014,465000,4,1.75,1470,1.0,980,490,10424 12th Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
2315,6/11/2014,700000,3,2.75,2500,1.0,1390,1110,10050 11th Ave NW,WA 98177,King County,USA,0,0,1,1,0,0,0,1
2316,6/11/2014,785000,3,3.5,4500,2.0,4500,0,13528 SE 333rd Pl,WA 98092,King County,USA,0,0,1,1,0,0,0,1
2317,6/11/2014,350000,3,3.25,1460,2.0,1130,330,6003 Lanham Pl SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
2318,6/11/2014,148000,1,1.0,620,1.0,620,0,9854 25th Ave SW,WA 98106,King County,USA,0,0,1,1,0,0,0,1
2319,6/11/2014,530000,3,1.75,1550,1.0,1050,500,209 NW 73rd St,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2320,6/11/2014,349000,3,2.5,1430,3.0,1430,0,720 N 95th St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
2321,6/11/2014,240000,3,1.5,1360,1.5,1360,0,43712 SE 150th St,WA 98045,King County,USA,0,0,1,1,0,0,0,1
2322,6/11/2014,330000,3,2.5,2210,2.0,2210,0,32739 47th Ave SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
2323,6/11/2014,735000,4,1.75,2460,1.5,1450,1010,6815 26th Ave NE,WA 98115,King County,USA,0,0,1,1,0,0,0,1
2324,6/11/2014,545000,3,2.5,2180,1.0,1850,330,1801 193rd Ave SE,WA 98075,King County,USA,0,0,1,1,0,0,0,1
2325,6/11/2014,214950,3,1.75,1570,1.0,1310,260,26712 186th Ave SE,WA 98042,King County,USA,0,0,1,1,0,0,0,1
2326,6/11/2014,657500,4,2.75,4140,2.0,4140,0,32927 143rd Ct SE,WA 98092,King County,USA,0,0,1,1,0,0,0,1
2327,6/11/2014,476000,3,1.0,1140,1.5,1140,0,4415 29th Ave W,WA 98199,King County,USA,0,0,1,1,0,0,0,1
2328,6/11/2014,2888000,5,6.25,8670,2.0,6120,2550,1291 NW Elford Dr,WA 98177,King County,USA,1,0,0,1,0,0,0,1
2329,6/11/2014,110000,2,1.0,800,1.0,800,0,12231 14th Ave S,WA 98168,King County,USA,0,0,1,1,0,0,0,1
2330,6/11/2014,292000,4,2.75,2414,2.0,2414,0,315 F St SE,WA 98002,King County,USA,0,0,1,1,0,0,0,1
2331,6/11/2014,317000,3,1.0,1160,1.0,1160,0,13319 1st Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
2332,6/11/2014,455000,4,2.5,3170,2.0,3170,0,1118 U St NW,WA 98001,King County,USA,0,1,0,1,0,0,0,1
2333,6/11/2014,1365000,5,3.5,4210,2.0,4210,0,5564 169th Pl SE,WA 98006,King County,USA,0,1,0,1,0,1,0,0
2334,6/11/2014,460000,3,2.0,2060,1.0,1030,1030,3720 35th Ave SW,WA 98126,King County,USA,0,0,1,1,0,0,0,1
2335,6/11/2014,405000,3,2.0,1640,1.0,1640,0,12711 37th Ave NE,WA 98125,King County,USA,0,0,1,1,0,0,0,1
2336,6/11/2014,333000,2,1.0,720,1.0,720,0,9716 4th Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2337,6/11/2014,427000,4,1.0,1860,1.5,1860,0,2411-2499 E Roy St,WA 98112,King County,USA,0,0,1,1,0,0,0,1
2338,6/11/2014,742000,4,2.5,2810,2.0,2810,0,1755 268th Pl SE,WA 98075,King County,USA,0,0,1,1,0,0,0,1
2339,6/11/2014,465000,4,2.5,2090,1.0,1320,770,16135 Densmore Ave N,WA 98133,King County,USA,0,0,1,1,0,0,0,1
2340,6/11/2014,809950,4,2.5,3280,2.0,3280,0,19199 NE 43rd Ct,WA 98074,King County,USA,0,0,1,1,0,0,0,1
2341,6/11/2014,619400,4,2.0,2090,1.5,1790,300,8044 14th Avenue Northeast,WA 98115,King County,USA,0,0,1,1,0,0,0,1
2342,6/11/2014,762400,3,1.75,2430,1.0,1230,1200,4854 E Mercer Way,WA 98040,King County,USA,1,0,0,1,0,0,1,0
2343,6/11/2014,535000,5,2.25,2520,2.0,2520,0,20645 SE 123rd St,WA 98027,King County,USA,0,0,1,1,0,0,0,1
2344,6/11/2014,881000,5,3.0,2510,1.5,1590,920,540 33rd Ave S,WA 98144,King County,USA,0,1,0,1,0,0,0,1
2345,6/11/2014,813000,4,2.75,3370,1.0,1920,1450,1501 33rd Ave S,WA 98144,King County,USA,0,1,0,1,0,0,0,1
2346,6/11/2014,234000,3,2.0,1640,1.5,1640,0,28 M St NE,WA 98002,King County,USA,0,0,1,1,0,0,0,1
2347,6/11/2014,308900,3,2.5,2250,2.0,2250,0,5006 Highland Dr SE,WA 98092,King County,USA,0,0,1,1,0,0,0,1
2348,6/11/2014,450000,4,2.5,2300,1.0,2300,0,13406 423rd Ave SE,WA 98045,King County,USA,0,0,1,1,0,0,0,1
2349,6/11/2014,547500,3,3.5,1650,3.0,1650,0,769 N 74th St,WA 98103,King County,USA,0,0,1,1,0,0,0,1
2350,6/11/2014,399950,2,1.0,710,2.0,710,0,2358 Fairview Ave E,WA 98102,King County,USA,0,0,1,1,0,0,0,1
2351,6/11/2014,516000,4,3.5,2550,2.0,2550,0,8816 Venn Ave SE,WA 98065,King County,USA,0,0,1,1,0,0,0,1
2352,6/11/2014,250000,2,1.5,982,2.0,806,176,10217 Aurora Ave N,WA 98133,King County,USA,0,0,1,1,0,0,0,1
2353,6/11/2014,475000,3,2.25,1630,2.0,1630,0,2009 25th Ave NE,WA 98029,King County,USA,0,0,1,1,0,0,0,1
2354,6/11/2014,415000,4,2.5,2550,2.0,2550,0,564 Field Pl NE,WA 98059,King County,USA,0,0,1,1,0,0,0,1
2355,6/11/2014,545000,2,1.25,1240,2.0,1240,0,8050 14th Ave NW,WA 98117,King County,USA,0,0,1,1,0,0,0,1
2356,6/11/2014,329950,3,2.5,2456,2.0,2456,0,33800-33998 12th Pl SW,WA 98023,King County,USA,0,0,1,1,0,0,0,1
2357,6/12/2014,1325000,5,2.25,3200,1.0,1600,1600,2154-2398 94th Ave NE,WA 98004,King County,USA,0,0,1,1,0,0,0,1
2358,6/12/2014,784000,3,3.5,3950,1.5,2460,1490,19851 NE Redmond Rd,WA 98053,King County,USA,0,0,1,1,0,0,0,1
2359,6/12/2014,610750,4,2.25,2180,2.0,2180,0,21132 NE 42nd St,WA 98074,King County,USA,0,0,1,1,0,0,0,1
2360,6/12/2014,578000,4,2.5,3140,1.0,1770,1370,540 Raymond Pl NW,WA 98057,King County,USA,0,1,0,1,0,0,0,1
2361,6/12/2014,1485000,4,3.75,4030,2.0,4030,0,619 9th Ave,WA 98033,King County,USA,0,0,1,1,0,0,0,1
2362,6/12/2014,501000,3,1.75,1970,1.0,1370,600,8600-8604 NW 5th St,WA 98057,King County,USA,0,1,0,1,0,0,0,1
2363,6/12/2014,465250,5,2.0,1940,1.5,1940,0,20028 18th Ave NW,WA 98177,King County,USA,0,0,1,1,0,0,0,1
2364,6/12/2014,2250000,5,4.25,4860,1.5,3100,1760,173 37th Ave E,WA 98112,King County,USA,0,0,1,1,0,0,0,1
2365,6/12/2014,1095000,0,0.0,3064,3.5,3064,0,814 E Howe St,WA 98102,King County,USA,0,1,0,1,0,0,0,1
